Customer ID,first_purchase_date,last_purchase_date,total_orders,total_spend
14030,2009-12-10 17:27:00,2010-12-08 16:29:00,14,5902.2
14031,2009-12-03 15:35:00,2010-12-09 17:34:00,27,23712.31
14032,2009-12-14 12:02:00,2010-12-08 10:53:00,6,1874.68
14035,2010-04-06 12:39:00,2010-10-29 10:10:00,4,1428.7
14037,2009-12-07 11:39:00,2010-08-18 12:52:00,4,689.75
14038,2010-02-04 08:56:00,2010-11-07 14:52:00,2,1509.5
14040,2009-12-01 12:14:00,2010-11-18 13:01:00,23,9030.65
14043,2009-12-10 15:56:00,2010-08-05 18:18:00,2,304.25
14044,2010-01-24 15:14:00,2010-10-17 13:28:00,6,2470.28
14045,2010-01-08 10:08:00,2010-12-01 11:32:00,13,9653.28
14047,2010-02-01 10:05:00,2010-12-02 10:09:00,10,2946.42
14048,2010-11-22 14:08:00,2010-11-22 14:21:00,2,338.76
14049,2010-04-01 14:52:00,2010-11-17 10:44:00,9,7557.31
14051,2009-12-03 11:53:00,2010-12-08 12:49:00,15,6823.61
14053,2010-08-10 11:02:00,2010-11-07 14:50:00,2,312.05
14055,2009-12-16 15:11:00,2010-05-11 10:24:00,2,795.32
14057,2009-12-03 13:17:00,2010-11-23 08:38:00,5,2190.88
14058,2010-06-27 11:29:00,2010-09-03 09:31:00,2,469.19
14060,2010-03-11 09:47:00,2010-12-08 12:40:00,13,3378.66
14061,2009-12-01 18:03:00,2010-07-20 17:22:00,3,917.43
14062,2009-12-10 14:28:00,2010-11-30 11:00:00,12,15139.35
14063,2009-12-08 13:46:00,2010-09-27 16:18:00,9,22710.2
14064,2010-01-21 13:22:00,2010-10-05 13:20:00,10,1978.68
14065,2010-10-04 12:03:00,2010-11-15 16:13:00,3,891.02
14068,2010-01-31 10:10:00,2010-04-15 14:28:00,3,1262.52
14069,2010-05-27 12:30:00,2010-07-13 12:12:00,2,230.06
14075,2010-06-16 14:47:00,2010-11-01 13:15:00,3,792.61
14078,2010-03-28 15:05:00,2010-12-01 12:54:00,4,643.26
14080,2009-12-02 15:01:00,2010-10-22 14:04:00,4,1070.08
14081,2009-12-10 18:27:00,2010-12-05 15:47:00,9,4435.58
14083,2009-12-18 11:34:00,2010-12-03 12:24:00,3,388.83
14085,2009-12-08 13:41:00,2010-12-06 12:39:00,16,5656.43
14087,2009-12-04 15:27:00,2010-10-31 11:22:00,2,651.8
14088,2010-10-14 19:46:00,2010-10-29 10:31:00,3,13544.99
14091,2010-01-10 13:41:00,2010-02-23 15:17:00,2,9530.08
14092,2009-12-16 16:24:00,2010-11-30 14:48:00,10,3152.54
14097,2010-03-04 10:46:00,2010-08-15 14:20:00,2,422.86
14099,2009-12-10 11:55:00,2010-11-29 13:03:00,9,2661.54
14101,2010-03-28 13:36:00,2010-11-16 14:54:00,7,3985.14
14104,2010-05-28 16:11:00,2010-11-15 13:13:00,3,555.37
14105,2009-12-18 16:57:00,2010-10-27 11:53:00,4,4722.6
14107,2009-12-09 14:20:00,2010-09-17 12:25:00,4,2174.07
14108,2009-12-01 18:07:00,2009-12-08 15:25:00,2,447.05
14110,2009-12-01 09:50:00,2010-09-30 17:13:00,21,7304.8
14112,2010-02-23 14:16:00,2010-09-14 13:41:00,6,2919.44
14113,2009-12-08 07:42:00,2010-11-29 15:53:00,12,5252.19
14114,2010-04-12 11:07:00,2010-11-09 09:13:00,5,977.56
14115,2010-02-11 11:44:00,2010-07-26 12:36:00,2,622.67
14119,2009-12-21 14:52:00,2010-11-29 10:33:00,2,183.37
14122,2009-12-02 14:22:00,2010-10-29 15:11:00,3,362.42
14127,2010-10-10 11:53:00,2010-11-24 16:56:00,3,1190.37
14129,2010-05-09 14:54:00,2010-11-05 09:59:00,4,1467.48
14130,2009-12-11 16:33:00,2010-11-29 17:11:00,3,1398.81
14134,2009-12-10 09:25:00,2010-11-22 12:26:00,15,11123.35
14135,2009-12-02 08:58:00,2010-12-07 12:37:00,11,4953.61
14136,2009-12-08 09:19:00,2010-11-04 11:53:00,5,1570.81
14139,2010-06-15 09:17:00,2010-08-06 14:00:00,3,670.98
14142,2010-03-03 15:13:00,2010-12-01 16:33:00,2,671.34
14145,2010-04-08 09:47:00,2010-09-06 09:53:00,3,3857.85
14146,2010-01-13 16:04:00,2010-11-21 15:55:00,7,5259.3
14147,2010-03-09 13:43:00,2010-11-16 08:11:00,7,2106.8
14151,2009-12-23 10:54:00,2010-02-04 15:35:00,2,679.45
14152,2010-02-18 13:57:00,2010-11-17 14:20:00,5,1376.05
14154,2010-01-13 12:47:00,2010-11-23 17:53:00,6,5115.08
14156,2009-12-01 12:30:00,2010-12-03 11:48:00,102,196566.74
14157,2010-03-03 16:49:00,2010-11-15 15:10:00,3,569.9
14159,2009-12-03 12:31:00,2010-11-25 13:32:00,9,3245.0
14160,2010-01-10 12:06:00,2010-04-08 14:30:00,7,8421.47
14161,2009-12-13 11:46:00,2010-12-05 13:18:00,5,2208.36
14166,2010-03-23 15:10:00,2010-07-22 19:42:00,2,256.85
14167,2010-01-27 16:07:00,2010-09-01 17:15:00,4,721.65
14168,2010-05-24 12:28:00,2010-10-15 10:49:00,2,370.45
14169,2010-09-21 13:39:00,2010-10-05 08:45:00,2,624.43
14170,2010-11-09 14:06:00,2010-11-29 13:10:00,3,597.33
14172,2010-03-07 10:58:00,2010-04-13 13:26:00,3,402.72
14173,2009-12-09 12:46:00,2010-03-08 13:24:00,2,135.16
14175,2010-03-22 10:43:00,2010-10-17 13:59:00,5,4456.58
14176,2010-11-23 13:21:00,2010-12-07 11:45:00,2,339.11
14177,2010-02-26 11:59:00,2010-11-23 14:23:00,9,1669.93
14180,2010-06-09 14:56:00,2010-12-02 13:08:00,9,1570.73
14181,2010-05-26 12:32:00,2010-10-25 08:27:00,2,310.55
14182,2010-04-22 15:36:00,2010-09-22 11:45:00,4,678.77
14183,2010-08-15 15:36:00,2010-10-24 14:45:00,2,286.29
14186,2010-03-05 11:17:00,2010-10-08 13:30:00,5,1550.63
14189,2010-11-16 09:28:00,2010-12-06 11:42:00,2,1160.31
14191,2009-12-11 10:48:00,2010-11-10 12:27:00,2,132.9
14194,2010-01-06 12:16:00,2010-11-12 12:26:00,15,7321.07
14195,2010-03-15 17:12:00,2010-09-26 14:06:00,4,1603.6
14198,2010-01-05 10:07:00,2010-11-04 13:50:00,5,868.33
14199,2010-06-27 12:13:00,2010-10-12 08:25:00,3,906.3
14201,2010-04-30 13:00:00,2010-10-26 18:51:00,3,446.1
14202,2010-03-25 10:36:00,2010-11-23 17:13:00,3,847.76
14204,2009-12-02 13:26:00,2010-10-13 13:32:00,3,901.93
14205,2010-03-07 12:20:00,2010-11-10 14:37:00,7,1947.5
14206,2010-11-02 11:37:00,2010-11-16 18:20:00,2,856.85
14209,2010-01-22 10:28:00,2010-11-19 13:58:00,9,2919.84
14210,2010-01-06 10:17:00,2010-12-03 12:43:00,11,3955.68
14211,2009-12-09 12:48:00,2010-10-24 12:54:00,9,2161.19
14215,2009-12-08 09:35:00,2010-12-06 15:34:00,4,1626.61
14217,2010-06-30 12:54:00,2010-12-08 13:28:00,7,1411.91
14219,2010-08-03 14:42:00,2010-10-26 10:34:00,2,543.89
14220,2010-05-19 13:26:00,2010-05-21 13:29:00,2,882.6
14221,2010-04-06 14:10:00,2010-09-16 14:41:00,8,3084.69
14224,2010-06-13 13:46:00,2010-11-14 13:53:00,5,847.78
14225,2010-01-12 15:02:00,2010-10-01 10:32:00,4,2037.02
14227,2010-02-08 09:38:00,2010-10-21 10:49:00,5,3017.75
14228,2010-06-11 12:29:00,2010-09-28 09:45:00,3,745.5
14229,2010-08-25 11:47:00,2010-11-01 13:04:00,4,1046.84
14230,2010-06-09 13:56:00,2010-09-30 09:07:00,3,979.8
14233,2010-03-05 16:35:00,2010-08-31 15:03:00,3,1441.55
14235,2010-03-30 13:36:00,2010-07-29 17:24:00,4,1573.13
14236,2010-07-22 14:27:00,2010-12-02 18:49:00,4,1253.78
14237,2010-04-28 10:04:00,2010-12-01 13:20:00,2,471.14
14238,2009-12-05 10:58:00,2010-02-15 11:39:00,2,287.38
14239,2009-12-05 12:36:00,2010-10-04 15:01:00,10,1882.32
14243,2010-08-20 13:41:00,2010-12-09 08:34:00,8,4842.28
14247,2010-06-06 15:07:00,2010-10-31 13:58:00,4,635.89
14248,2010-07-12 14:27:00,2010-09-06 14:04:00,2,730.37
14249,2010-01-29 14:21:00,2010-10-25 12:34:00,12,5625.46
14253,2010-03-26 15:08:00,2010-08-03 14:55:00,2,363.4
14256,2010-01-14 10:35:00,2010-08-05 09:30:00,3,1504.93
14257,2010-03-01 15:36:00,2010-11-24 16:00:00,4,2854.73
14258,2009-12-04 08:36:00,2010-11-09 10:08:00,16,19381.36
14260,2010-06-09 11:23:00,2010-08-25 14:55:00,3,824.28
14264,2010-04-07 13:21:00,2010-11-25 17:42:00,4,1183.39
14265,2010-04-06 14:39:00,2010-09-01 12:20:00,2,843.17
14272,2010-05-06 14:01:00,2010-05-26 09:49:00,2,482.85
14275,2010-04-11 12:32:00,2010-11-09 09:06:00,6,1189.38
14276,2010-02-17 13:10:00,2010-10-28 17:13:00,4,982.94
14277,2009-12-13 15:43:00,2010-10-24 12:44:00,6,13009.61
14279,2010-01-27 16:34:00,2010-07-07 08:42:00,2,191.86
14282,2010-02-15 11:22:00,2010-12-07 12:21:00,11,4120.32
14283,2010-05-19 12:22:00,2010-09-02 14:46:00,4,628.44
14285,2009-12-08 14:13:00,2010-07-14 14:07:00,4,1374.41
14286,2009-12-04 08:40:00,2010-10-31 15:39:00,4,3851.01
14290,2009-12-08 11:44:00,2010-10-22 12:03:00,3,2201.91
14291,2009-12-09 10:46:00,2010-11-24 09:47:00,12,4020.85
14292,2010-03-19 11:10:00,2010-10-25 12:18:00,7,4354.32
14293,2009-12-10 10:57:00,2010-12-06 10:18:00,6,2221.37
14295,2009-12-08 09:49:00,2010-09-27 09:48:00,4,2196.71
14296,2010-05-14 14:34:00,2010-10-14 14:14:00,2,456.4
14298,2009-12-11 13:49:00,2010-11-29 13:35:00,38,39667.19
14299,2009-12-02 10:58:00,2010-12-09 10:30:00,19,10533.87
14301,2010-02-11 13:07:00,2010-10-19 14:09:00,3,1352.04
14302,2009-12-02 08:16:00,2010-10-05 08:10:00,3,742.9
14303,2010-10-01 10:31:00,2010-10-28 15:37:00,2,277.94
14304,2010-05-18 10:50:00,2010-11-25 10:20:00,2,1341.56
14306,2010-01-31 13:42:00,2010-11-26 10:44:00,4,1058.08
14307,2009-12-07 13:06:00,2010-12-01 11:41:00,5,2075.31
14308,2010-06-08 16:39:00,2010-06-08 16:48:00,2,1147.02
14309,2010-06-07 10:24:00,2010-10-22 13:18:00,2,1428.28
14312,2010-07-23 15:05:00,2010-11-26 11:40:00,5,1478.7
14315,2010-03-15 12:49:00,2010-05-24 13:56:00,2,716.69
14316,2010-03-19 15:18:00,2010-10-13 16:31:00,5,1370.34
14320,2010-01-21 11:44:00,2010-06-11 12:45:00,3,868.96
14321,2010-08-23 12:56:00,2010-10-04 12:48:00,2,687.31
14322,2010-02-18 08:49:00,2010-10-06 15:17:00,4,474.1
14324,2010-01-15 13:31:00,2010-10-26 11:44:00,2,701.61
14326,2010-06-25 12:10:00,2010-09-02 13:29:00,2,757.13
14327,2010-01-08 14:04:00,2010-11-22 15:24:00,5,1583.28
14329,2009-12-16 15:31:00,2010-11-29 15:53:00,8,4912.38
14332,2010-10-19 13:01:00,2010-11-23 15:24:00,2,1077.2
14334,2010-05-20 10:04:00,2010-10-10 10:33:00,4,1766.27
14341,2009-12-01 12:20:00,2010-10-15 15:52:00,10,2285.04
14342,2010-08-24 13:03:00,2010-10-03 12:46:00,2,249.88
14343,2010-01-18 16:47:00,2010-10-14 13:05:00,4,1088.91
14344,2010-03-23 15:47:00,2010-12-07 10:51:00,14,2443.77
14346,2010-07-30 10:44:00,2010-10-10 14:19:00,3,1294.17
14350,2010-10-05 15:52:00,2010-11-24 12:01:00,2,689.1
14353,2010-10-04 12:38:00,2010-10-25 14:46:00,2,285.9
14355,2010-03-22 15:08:00,2010-12-09 12:16:00,3,840.05
14358,2010-10-07 17:26:00,2010-11-15 15:51:00,2,400.06
14363,2010-09-14 14:39:00,2010-11-02 17:01:00,2,227.47
14365,2010-01-27 09:44:00,2010-11-10 09:52:00,2,634.68
14369,2010-02-16 10:28:00,2010-03-07 15:47:00,2,469.13
14370,2010-02-01 08:35:00,2010-09-15 10:53:00,6,1175.78
14372,2010-04-19 15:57:00,2010-09-22 16:17:00,2,860.08
14375,2010-06-16 14:34:00,2010-09-15 14:45:00,2,875.31
14379,2010-08-16 15:31:00,2010-11-11 16:29:00,2,920.81
14388,2010-01-20 11:54:00,2010-12-02 11:02:00,9,3488.16
14389,2010-04-28 14:57:00,2010-10-11 10:04:00,3,854.55
14390,2010-10-10 14:30:00,2010-12-02 11:57:00,5,1747.01
14395,2010-04-18 13:12:00,2010-12-02 18:15:00,12,4700.3
14396,2009-12-02 14:21:00,2010-12-03 15:19:00,6,1633.94
14398,2010-06-30 11:57:00,2010-11-03 13:46:00,2,707.79
14399,2010-02-03 13:09:00,2010-11-10 13:23:00,8,2113.16
14400,2010-03-18 12:11:00,2010-10-27 13:59:00,2,1157.77
14401,2009-12-14 13:22:00,2010-10-11 15:25:00,9,2744.42
14403,2010-03-10 14:00:00,2010-04-29 08:47:00,2,404.7
14404,2009-12-20 14:40:00,2010-12-05 16:00:00,8,1424.79
14408,2009-12-07 12:18:00,2010-08-25 13:08:00,4,1503.24
14409,2010-05-21 16:45:00,2010-12-06 15:06:00,5,1696.64
14410,2010-09-28 15:46:00,2010-11-28 14:57:00,2,1546.07
14413,2010-01-19 14:27:00,2010-10-25 14:41:00,3,647.67
14415,2009-12-16 14:08:00,2010-11-25 13:51:00,10,6191.32
14420,2010-01-17 12:41:00,2010-11-08 10:49:00,3,1251.65
14421,2010-01-17 11:30:00,2010-07-15 12:30:00,4,1656.26
14422,2009-12-17 12:12:00,2010-11-30 10:43:00,13,6007.88
14423,2010-01-14 11:49:00,2010-09-28 10:42:00,2,651.41
14425,2009-12-02 11:31:00,2010-10-01 10:24:00,3,661.39
14426,2010-03-04 14:36:00,2010-11-01 16:24:00,7,7246.27
14427,2010-03-18 09:49:00,2010-08-02 11:25:00,2,900.18
14430,2010-04-11 15:59:00,2010-07-16 11:35:00,3,1220.9
14431,2010-01-21 10:49:00,2010-11-25 14:03:00,3,2143.84
14437,2010-05-05 12:20:00,2010-12-09 09:27:00,5,895.84
14439,2010-01-21 14:01:00,2010-09-22 14:47:00,4,6781.8
14440,2009-12-02 12:13:00,2010-12-09 12:49:00,9,4281.05
14441,2010-01-18 10:40:00,2010-11-30 19:35:00,7,2898.8
14442,2010-01-18 12:59:00,2010-10-21 15:39:00,5,3777.2
14443,2010-11-25 14:18:00,2010-12-06 11:03:00,2,966.27
14449,2010-09-29 13:15:00,2010-12-02 14:09:00,5,1575.7
14450,2010-04-08 12:09:00,2010-11-25 11:58:00,4,645.19
14451,2010-01-17 10:35:00,2010-11-15 14:09:00,10,2646.18
14452,2010-07-06 13:13:00,2010-11-09 14:13:00,2,401.15
14454,2009-12-06 12:56:00,2010-11-28 13:26:00,5,977.3
14455,2010-08-01 13:26:00,2010-10-03 15:48:00,4,628.21
14460,2009-12-15 19:06:00,2010-11-08 15:00:00,6,659.16
14461,2010-01-18 12:48:00,2010-11-22 12:33:00,10,4610.44
14464,2010-03-22 15:20:00,2010-05-20 18:00:00,2,111.0
14465,2010-01-07 15:03:00,2010-10-07 15:09:00,8,2887.41
14466,2009-12-13 15:44:00,2010-12-02 13:36:00,7,2374.5
14467,2009-12-02 12:44:00,2010-11-15 11:01:00,8,1622.23
14469,2010-01-29 11:12:00,2010-10-19 14:30:00,4,2112.21
14471,2009-12-07 12:26:00,2010-04-27 17:12:00,2,400.95
14477,2010-01-04 15:41:00,2010-09-29 14:05:00,3,660.0
14478,2009-12-01 13:20:00,2010-11-22 15:29:00,4,1276.66
14479,2009-12-06 13:48:00,2010-12-09 12:59:00,3,982.86
14480,2009-12-21 16:32:00,2010-11-02 12:35:00,3,1020.47
14481,2010-01-31 12:43:00,2010-10-28 19:20:00,3,1674.98
14482,2010-08-26 14:13:00,2010-11-25 15:26:00,6,2289.76
14484,2009-12-17 10:57:00,2010-11-03 13:50:00,3,749.06
14486,2010-06-04 10:30:00,2010-07-16 09:42:00,2,175.5
14487,2010-11-25 13:36:00,2010-12-06 13:22:00,2,257.28
14489,2010-04-06 09:52:00,2010-09-28 15:26:00,3,1111.55
14490,2010-10-07 11:36:00,2010-10-29 15:04:00,2,1273.47
14492,2010-03-30 14:23:00,2010-10-05 13:21:00,7,1921.91
14493,2010-03-08 08:33:00,2010-11-14 16:16:00,5,2746.91
14494,2009-12-08 13:25:00,2010-11-03 13:13:00,2,261.9
14496,2010-03-16 13:15:00,2010-12-01 15:35:00,6,2129.42
14498,2010-06-07 16:05:00,2010-11-03 11:11:00,5,1953.95
14499,2010-08-27 11:57:00,2010-11-30 14:28:00,4,1323.65
14505,2009-12-09 14:48:00,2010-10-31 16:16:00,11,6096.2
14506,2010-04-19 08:27:00,2010-12-05 14:25:00,3,1278.5
14507,2009-12-10 17:04:00,2010-11-26 11:24:00,5,1901.25
14508,2010-06-17 13:02:00,2010-11-28 13:21:00,3,598.52
14510,2010-09-29 13:35:00,2010-11-29 12:46:00,3,1007.28
14512,2009-12-07 13:49:00,2010-11-21 13:00:00,5,948.19
14513,2010-05-20 17:57:00,2010-09-29 12:11:00,3,332.42
14514,2009-12-13 13:21:00,2010-09-29 13:14:00,6,3543.63
14515,2010-06-07 12:37:00,2010-11-17 12:24:00,6,1647.17
14519,2009-12-11 10:40:00,2010-01-25 11:18:00,2,206.09
14522,2010-01-24 13:55:00,2010-04-23 10:45:00,4,784.08
14524,2010-10-19 11:44:00,2010-10-26 11:21:00,4,1066.03
14525,2009-12-13 14:01:00,2010-10-07 19:03:00,8,3908.44
14527,2009-12-02 12:06:00,2010-12-09 12:32:00,69,19283.48
14530,2010-01-21 11:25:00,2010-11-08 13:05:00,10,3271.49
14532,2010-01-10 11:47:00,2010-10-24 12:24:00,7,2926.33
14533,2010-04-08 12:13:00,2010-10-28 16:42:00,4,1516.65
14534,2010-03-15 14:16:00,2010-11-07 10:44:00,8,1824.06
14535,2010-02-24 15:03:00,2010-11-09 16:03:00,6,3166.54
14538,2010-01-25 15:42:00,2010-06-27 10:23:00,3,982.59
14540,2009-12-07 13:00:00,2010-11-25 10:51:00,8,2799.08
14541,2010-01-07 11:59:00,2010-10-19 15:07:00,6,1038.03
14543,2009-12-01 13:47:00,2010-11-24 10:20:00,23,11276.44
14546,2009-12-06 13:10:00,2010-11-28 12:15:00,6,2619.81
14548,2009-12-06 14:00:00,2010-08-12 15:48:00,7,1974.69
14549,2009-12-02 14:06:00,2010-10-15 08:26:00,3,627.31
14550,2010-08-13 12:05:00,2010-11-16 14:05:00,2,587.69
14551,2010-01-27 12:06:00,2010-10-24 14:45:00,5,693.81
14552,2010-04-26 13:44:00,2010-11-24 12:36:00,2,346.21
14553,2010-07-18 12:07:00,2010-10-24 12:00:00,4,982.27
14555,2009-12-18 11:39:00,2010-11-23 11:35:00,4,1991.49
14556,2010-01-20 11:49:00,2010-04-22 14:57:00,3,835.34
14558,2009-12-08 10:41:00,2010-02-23 12:51:00,3,655.5
14560,2009-12-02 10:15:00,2010-11-25 09:50:00,22,3876.26
14562,2010-02-07 14:10:00,2010-11-14 11:10:00,8,1654.63
14563,2010-04-26 12:51:00,2010-07-18 12:01:00,2,679.44
14564,2009-12-04 09:27:00,2010-10-01 09:02:00,2,2605.62
14566,2010-06-24 10:34:00,2010-10-18 14:57:00,3,2660.0
14569,2010-04-15 11:49:00,2010-09-13 10:51:00,3,371.59
14572,2010-03-28 13:47:00,2010-10-18 17:11:00,4,2782.34
14573,2010-01-08 16:34:00,2010-12-02 19:59:00,5,968.0
14577,2009-12-11 12:09:00,2010-11-10 12:19:00,3,514.54
14583,2010-03-28 15:16:00,2010-11-21 15:28:00,3,728.48
14584,2010-02-17 14:01:00,2010-10-14 13:48:00,4,705.65
14585,2010-10-19 12:17:00,2010-11-22 12:44:00,4,986.22
14590,2009-12-07 14:10:00,2010-10-11 12:06:00,20,3006.62
14593,2009-12-09 12:57:00,2010-11-07 12:51:00,9,3094.02
14595,2010-01-20 13:59:00,2010-09-12 12:47:00,2,423.85
14597,2010-09-28 13:17:00,2010-11-25 13:38:00,4,1318.39
14599,2010-07-18 15:54:00,2010-11-14 14:49:00,2,474.54
14605,2009-12-08 13:59:00,2010-11-30 14:07:00,4,937.16
14606,2009-12-03 12:40:00,2010-12-08 12:08:00,102,18704.41
14607,2009-12-15 11:25:00,2010-08-29 13:35:00,8,7568.13
14608,2009-12-06 12:34:00,2010-11-25 15:52:00,7,1567.79
14609,2010-02-09 09:48:00,2010-11-14 10:14:00,6,884.64
14610,2010-07-13 16:06:00,2010-11-09 10:58:00,2,24.35
14611,2010-04-20 10:19:00,2010-09-22 09:19:00,2,604.33
14615,2010-06-09 13:59:00,2010-11-10 13:36:00,5,951.76
14616,2010-06-09 09:42:00,2010-11-19 16:33:00,2,121.7
14617,2010-10-20 10:40:00,2010-11-02 11:41:00,2,190.47
14618,2010-06-11 10:11:00,2010-11-28 10:24:00,4,788.88
14621,2010-01-25 09:08:00,2010-07-16 07:50:00,4,1212.21
14623,2010-04-16 17:12:00,2010-11-24 15:26:00,5,1170.33
14624,2010-04-14 10:44:00,2010-10-20 15:16:00,4,588.22
14625,2009-12-16 13:23:00,2010-11-30 12:33:00,9,3598.25
14626,2009-12-10 14:57:00,2010-11-09 09:23:00,7,2619.65
14628,2010-01-25 14:40:00,2010-09-23 18:24:00,3,1326.04
14631,2010-08-09 14:45:00,2010-11-18 10:37:00,3,1018.71
14634,2010-06-16 09:48:00,2010-09-28 10:40:00,4,2124.46
14639,2010-02-16 12:35:00,2010-10-27 13:47:00,3,1994.47
14640,2010-01-22 15:44:00,2010-10-26 09:45:00,4,1541.98
14643,2009-12-11 11:52:00,2010-04-01 08:33:00,3,986.08
14644,2009-12-03 16:24:00,2010-10-21 10:10:00,5,1416.96
14646,2009-12-02 16:52:00,2010-11-30 16:28:00,78,248396.5
14648,2009-12-10 13:59:00,2010-10-19 13:12:00,15,4546.86
14649,2010-01-20 13:10:00,2010-11-22 13:59:00,5,2358.02
14651,2010-03-18 11:39:00,2010-11-10 16:05:00,7,1379.52
14653,2009-12-02 11:51:00,2010-07-14 12:19:00,5,1666.99
14655,2010-04-22 14:29:00,2010-11-16 12:28:00,3,1946.28
14656,2010-04-15 12:10:00,2010-10-20 13:26:00,3,523.6
14657,2010-09-30 19:57:00,2010-10-06 15:33:00,2,612.65
14662,2009-12-03 16:47:00,2010-10-08 13:31:00,3,645.16
14663,2010-10-05 13:12:00,2010-10-05 13:21:00,2,490.6
14665,2010-04-26 11:17:00,2010-10-08 14:40:00,2,913.95
14667,2009-12-02 12:38:00,2010-12-09 14:19:00,31,12685.94
14669,2009-12-02 13:06:00,2010-03-16 09:39:00,4,1973.94
14671,2010-05-20 18:21:00,2010-06-08 13:39:00,2,1127.45
14672,2010-01-28 11:33:00,2010-07-12 10:23:00,2,347.59
14673,2010-10-26 10:14:00,2010-12-07 12:49:00,3,1674.41
14676,2010-03-10 09:30:00,2010-11-10 12:32:00,6,5808.55
14679,2009-12-08 17:13:00,2010-11-23 11:51:00,3,1289.44
14680,2009-12-04 12:36:00,2010-12-03 12:05:00,43,28658.66
14681,2010-02-24 08:54:00,2010-11-17 15:42:00,3,376.2
14682,2010-02-05 14:47:00,2010-10-07 09:53:00,4,1462.81
14685,2009-12-13 11:32:00,2010-05-12 13:08:00,8,4619.79
14686,2010-02-18 18:29:00,2010-10-21 18:31:00,5,885.83
14687,2010-06-06 10:36:00,2010-11-04 18:56:00,2,773.68
14688,2010-09-09 12:35:00,2010-12-01 09:37:00,8,2082.7
14690,2010-10-25 12:20:00,2010-11-12 14:51:00,2,422.63
14692,2010-04-01 14:04:00,2010-11-24 12:40:00,8,1153.54
14693,2010-07-02 08:28:00,2010-10-10 13:26:00,6,992.46
14695,2009-12-07 11:05:00,2010-07-08 14:18:00,3,1620.07
14696,2010-10-14 11:43:00,2010-12-01 15:37:00,2,688.95
14699,2010-07-02 12:04:00,2010-09-30 15:14:00,3,593.47
14700,2010-08-11 12:19:00,2010-10-20 12:26:00,2,880.96
14701,2010-01-24 12:15:00,2010-09-23 11:46:00,6,2012.72
14702,2009-12-10 20:22:00,2010-12-09 19:23:00,13,3462.08
14704,2010-03-25 17:21:00,2010-10-11 11:53:00,2,266.66
14707,2010-05-12 11:07:00,2010-09-30 11:37:00,2,139.2
14708,2010-09-10 10:26:00,2010-12-06 12:23:00,3,1085.91
14709,2009-12-05 15:26:00,2010-11-25 11:28:00,12,3965.29
14710,2009-12-03 17:12:00,2010-11-25 13:29:00,9,1316.46
14713,2009-12-03 19:22:00,2010-12-09 18:58:00,11,2752.51
14714,2010-01-21 11:51:00,2010-10-28 17:46:00,3,746.05
14715,2010-01-19 12:18:00,2010-09-23 13:04:00,4,973.07
14722,2010-08-10 13:28:00,2010-08-19 14:34:00,2,325.45
14723,2009-12-04 11:22:00,2010-12-03 14:26:00,7,934.76
14725,2010-06-23 11:34:00,2010-11-10 11:47:00,3,597.16
14727,2010-06-11 13:23:00,2010-06-11 13:30:00,2,199.35
14729,2010-03-24 13:30:00,2010-12-01 12:43:00,3,593.89
14732,2009-12-09 10:48:00,2010-11-12 16:42:00,11,2814.58
14733,2010-11-02 15:42:00,2010-12-07 11:30:00,4,6599.06
14734,2010-06-06 15:15:00,2010-10-10 12:04:00,4,1056.42
14735,2009-12-04 11:32:00,2010-11-16 13:39:00,24,6174.47
14736,2010-08-11 15:13:00,2010-08-11 15:21:00,2,401.08
14738,2009-12-07 10:21:00,2010-05-27 20:31:00,2,507.45
14739,2009-12-02 13:23:00,2010-12-07 14:58:00,19,8385.22
14740,2010-02-25 11:40:00,2010-10-26 09:47:00,8,2712.85
14741,2010-10-18 09:33:00,2010-12-02 08:43:00,2,497.25
14744,2010-05-18 14:06:00,2010-12-08 10:21:00,8,2785.1
14745,2010-03-12 10:33:00,2010-07-26 13:07:00,7,1351.55
14746,2010-10-12 11:06:00,2010-10-29 14:44:00,4,593.5
14748,2010-03-04 17:08:00,2010-12-06 10:24:00,7,1736.57
14751,2009-12-13 14:08:00,2010-01-24 13:37:00,2,126.45
14754,2010-01-18 11:04:00,2010-10-10 10:22:00,4,912.43
14755,2009-12-03 16:51:00,2010-11-23 14:42:00,14,4962.27
14756,2010-10-11 11:50:00,2010-11-22 09:22:00,2,1914.8
14758,2010-04-08 08:27:00,2010-11-08 09:42:00,3,1380.91
14766,2010-06-06 11:11:00,2010-12-08 15:33:00,6,4082.76
14769,2009-12-16 09:17:00,2010-11-14 13:39:00,9,5097.13
14770,2010-02-25 18:58:00,2010-08-29 10:45:00,6,2761.22
14771,2009-12-03 09:44:00,2010-03-28 12:52:00,2,594.62
14776,2010-09-19 14:12:00,2010-11-17 09:53:00,4,1170.0
14790,2009-12-11 14:37:00,2010-11-30 17:45:00,6,1781.56
14794,2010-08-09 15:44:00,2010-11-02 09:06:00,3,633.99
14796,2009-12-14 15:06:00,2010-12-08 10:40:00,11,2867.15
14798,2010-03-01 08:38:00,2010-11-23 15:59:00,5,550.57
14800,2010-09-30 14:38:00,2010-12-05 11:10:00,6,3434.58
14802,2010-09-27 16:32:00,2010-09-27 16:34:00,2,1502.98
14805,2010-03-28 12:34:00,2010-10-31 14:50:00,3,549.99
14807,2010-02-28 11:33:00,2010-11-14 12:47:00,2,519.29
